"TIME","GEO","UNIT","Value","FlagandFootnotes"
"2001","Firenze","Personspersquarekilometre","269.0",""
"2001","Prato","Personspersquarekilometre","631.2",""
"2001","Livorno","Personspersquarekilometre","272.2",""
"2001","Pisa","Personspersquarekilometre","160.4",""
"2001","Arezzo","Personspersquarekilometre","100.7",""
"2001","Siena","Personspersquarekilometre","66.6",""
"2001","Grosseto","Personspersquarekilometre","47.7",""
"2001","Umbria","Personspersquarekilometre","100.0",""
"2001","Perugia","Personspersquarekilometre","98.3",""
"2001","Terni","Personspersquarekilometre","104.9",""
"2001","Marche","Personspersquarekilometre","154.8",""
"2001","PesaroeUrbino","Personspersquarekilometre","129.7",""
"2001","Ancona","Personspersquarekilometre","234.6",""
"2001","Macerata","Personspersquarekilometre","109.3",""
"2001","AscoliPiceno","Personspersquarekilometre","165.1",""
"2001","Fermo","Personspersquarekilometre","193.1",""
"2001","Lazio","Personspersquarekilometre","303.3",""
"2001","Viterbo","Personspersquarekilometre","83.6",""
"2001","Rieti","Personspersquarekilometre","54.2",""
"2001","Roma","Personspersquarekilometre","704.8",""
"2001","Latina","Personspersquarekilometre","221.2",""
"2001","Frosinone","Personspersquarekilometre","150.7",""
"2001","Sud","Personspersquarekilometre","193.1",""
"2001","Abruzzo","Personspersquarekilometre","118.3",""
"2001","L'Aquila","Personspersquarekilometre","59.4",""
"2001","Teramo","Personspersquarekilometre","149.8",""
"2001","Pescara","Personspersquarekilometre","245.6",""
"2001","Chieti","Personspersquarekilometre","150.2",""
"2001","Molise","Personspersquarekilometre","73.4",""
"2001","Isernia","Personspersquarekilometre","59.6",""
"2001","Campobasso","Personspersquarekilometre","80.6",""
"2001","Campania","Personspersquarekilometre","425.9",""
"2001","Caserta","Personspersquarekilometre","327.2",""
"2001","Benevento","Personspersquarekilometre","141.1",""
"2001","Napoli","Personspersquarekilometre","2634.3",""
"2001","Avellino","Personspersquarekilometre","155.8",""
"2001","Salerno","Personspersquarekilometre","222.1",""
"2001","Puglia","Personspersquarekilometre","209.5",""
"2001","Taranto","Personspersquarekilometre","239.5",""
"2001","Brindisi","Personspersquarekilometre","219.4",""
"2001","Lecce","Personspersquarekilometre","286.2",""
"2001","Foggia","Personspersquarekilometre","93.3",""
"2001","Bari","Personspersquarekilometre","318.4",""
"2001","Barletta-Andria-Trani","Personspersquarekilometre","248.4",""
"2001","Basilicata","Personspersquarekilometre","61.6",""
"2001","Potenza","Personspersquarekilometre","61.7",""
"2001","Matera","Personspersquarekilometre","61.3",""
"2001","Calabria","Personspersquarekilometre","136.5",""
"2001","Cosenza","Personspersquarekilometre","113.3",""
"2001","Crotone","Personspersquarekilometre","102.3",""
"2001","Catanzaro","Personspersquarekilometre","157.7",""
"2001","ViboValentia","Personspersquarekilometre","151.7",""
"2001","ReggiodiCalabria","Personspersquarekilometre","182.1",""
"2001","Isole","Personspersquarekilometre","134.0",""
"2001","Sicilia","Personspersquarekilometre","195.8",""
"2001","Trapani","Personspersquarekilometre","174.1",""
"2001","Palermo","Personspersquarekilometre","250.0",""
"2001","Messina","Personspersquarekilometre","209.1",""
"2001","Agrigento","Personspersquarekilometre","149.4",""
"2001","Caltanissetta","Personspersquarekilometre","130.6",""
"2001","Enna","Personspersquarekilometre","70.3",""
"2001","Catania","Personspersquarekilometre","300.5",""
"2001","Ragusa","Personspersquarekilometre","183.9",""
"2001","Siracusa","Personspersquarekilometre","189.8",""
"2001","Sardegna","Personspersquarekilometre","68.3",""
"2001","Sassari","Personspersquarekilometre","75.8",""
"2001","Nuoro","Personspersquarekilometre","42.2",""
"2001","Cagliari","Personspersquarekilometre","120.1",""
"2001","Oristano","Personspersquarekilometre","55.7",""
"2001","Olbia-Tempio","Personspersquarekilometre","40.9",""
"2001","Ogliastra","Personspersquarekilometre","31.9",""
"2001","MedioCampidano","Personspersquarekilometre","70.2",""
"2001","Carbonia-Iglesias","Personspersquarekilometre","88.9",""
"2002","Italy","Personspersquarekilometre","193.3",""
"2002","Nord-Ovest","Personspersquarekilometre","266.0",""
"2002","Piemonte","Personspersquarekilometre","169.6",""
"2002","Torino","Personspersquarekilometre","322.1",""
"2002","Vercelli","Personspersquarekilometre","86.6",""
"2002","Biella","Personspersquarekilometre","208.6",""
"2002","Verbano-Cusio-Ossola","Personspersquarekilometre","74.4",""
"2002","Novara","Personspersquarekilometre","267.4",""
"2002","Cuneo","Personspersquarekilometre","81.8",""
"2002","Asti","Personspersquarekilometre","139.1",""
"2002","Alessandria","Personspersquarekilometre","120.3",""
"2002","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","37.0",""
"2002","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","37.0",""
"2002","Liguria","Personspersquarekilometre","294.1",""
"2002","Imperia","Personspersquarekilometre","179.6",""
"2002","Savona","Personspersquarekilometre","179.4",""
"2002","Genova","Personspersquarekilometre","483.8",""
"2002","LaSpezia","Personspersquarekilometre","250.0",""
"2002","Lombardia","Personspersquarekilometre","397.1",""
"2002","Varese","Personspersquarekilometre","732.6",""
"2002","Como","Personspersquarekilometre","454.4",""
"2002","Lecco","Personspersquarekilometre","419.3",""
"2002","Sondrio","Personspersquarekilometre","56.0",""
"2002","Bergamo","Personspersquarekilometre","368.9",""
"2002","Brescia","Personspersquarekilometre","249.3",""
"2002","Pavia","Personspersquarekilometre","173.3",""
"2002","Lodi","Personspersquarekilometre","268.4",""
"2002","Cremona","Personspersquarekilometre","198.4",""
"2002","Mantova","Personspersquarekilometre","170.2",""
"2002","Milano","Personspersquarekilometre","1858.5",""
"2002","MonzaedellaBrianza","Personspersquarekilometre","1900.0",""
"2002","Nord-Est","Personspersquarekilometre","171.6",""
"2002","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","63.1",""
"2002","Bolzano-Bozen","Personspersquarekilometre","63.1",""
"2002","ProvinciaAutonomadiTrento","Personspersquarekilometre","78.0",""
"2002","Trento","Personspersquarekilometre","78.0",""
"2002","Veneto","Personspersquarekilometre","258.7",""
"2002","Verona","Personspersquarekilometre","286.8",""
"2002","Vicenza","Personspersquarekilometre","297.8",""
"2002","Belluno","Personspersquarekilometre","58.4",""
"2002","Treviso","Personspersquarekilometre","332.3",""
"2002","Venezia","Personspersquarekilometre","372.3",""
"2002","Padova","Personspersquarekilometre","405.5",""
"2002","Rovigo","Personspersquarekilometre","141.7",""
"2002","Friuli-VeneziaGiulia","Personspersquarekilometre","157.0",""
"2002","Pordenone","Personspersquarekilometre","133.1",""
"2002","Udine","Personspersquarekilometre","110.0",""
"2002","Gorizia","Personspersquarekilometre","301.2",""
"2002","Trieste","Personspersquarekilometre","1142.6",""
"2002","Emilia-Romagna","Personspersquarekilometre","178.9",""
"2002","Piacenza","Personspersquarekilometre","105.9",""
"2002","Parma","Personspersquarekilometre","118.5",""
"2002","Reggionell'Emilia","Personspersquarekilometre","204.4",""
"2002","Modena","Personspersquarekilometre","243.5",""
"2002","Bologna","Personspersquarekilometre","252.0",""
"2002","Ferrara","Personspersquarekilometre","134.8",""
"2002","Ravenna","Personspersquarekilometre","194.8",""
"2002","Forlì-Cesena","Personspersquarekilometre","154.1",""
"2002","Rimini","Personspersquarekilometre","338.1",""
"2002","Centro(IT)","Personspersquarekilometre","188.0",""
"2002","Toscana","Personspersquarekilometre","154.6",""
"2002","Massa-Carrara","Personspersquarekilometre","175.2",""
"2002","Lucca","Personspersquarekilometre","215.5",""
"2002","Pistoia","Personspersquarekilometre","283.0",""
"2002","Firenze","Personspersquarekilometre","269.0",""
"2002","Prato","Personspersquarekilometre","636.3",""
"2002","Livorno","Personspersquarekilometre","271.9",""
"2002","Pisa","Personspersquarekilometre","160.5",""
"2002","Arezzo","Personspersquarekilometre","101.1",""
"2002","Siena","Personspersquarekilometre","66.8",""
"2002","Grosseto","Personspersquarekilometre","47.6",""
"2002","Umbria","Personspersquarekilometre","100.4",""
"2002","Perugia","Personspersquarekilometre","98.8",""
"2002","Terni","Personspersquarekilometre","104.9",""
"2002","Marche","Personspersquarekilometre","155.7",""
"2002","PesaroeUrbino","Personspersquarekilometre","130.7",""
"2002","Ancona","Personspersquarekilometre","235.9",""
"2002","Macerata","Personspersquarekilometre","109.9",""
"2002","AscoliPiceno","Personspersquarekilometre","165.8",""
"2002","Fermo","Personspersquarekilometre","193.9",""
"2002","Lazio","Personspersquarekilometre","303.3",""
"2002","Viterbo","Personspersquarekilometre","83.9",""
"2002","Rieti","Personspersquarekilometre","54.3",""
"2002","Roma","Personspersquarekilometre","702.0",""
"2002","Latina","Personspersquarekilometre","222.0",""
"2002","Frosinone","Personspersquarekilometre","150.7",""
"2002","Sud","Personspersquarekilometre","192.9",""
"2002","Abruzzo","Personspersquarekilometre","118.8",""
"2002","L'Aquila","Personspersquarekilometre","59.3",""
"2002","Teramo","Personspersquarekilometre","150.1",""
"2002","Pescara","Personspersquarekilometre","254.0",""
"2002","Chieti","Personspersquarekilometre","150.3",""
"2002","Molise","Personspersquarekilometre","73.2",""
"2002","Isernia","Personspersquarekilometre","59.6",""
"2002","Campobasso","Personspersquarekilometre","80.4",""
"2002","Campania","Personspersquarekilometre","425.6",""
"2002","Caserta","Personspersquarekilometre","327.4",""
"2002","Benevento","Personspersquarekilometre","140.8",""
"2002","Napoli","Personspersquarekilometre","2632.1",""
"2002","Avellino","Personspersquarekilometre","155.6",""
"2002","Salerno","Personspersquarekilometre","221.9",""
"2002","Puglia","Personspersquarekilometre","209.5",""
"2002","Taranto","Personspersquarekilometre","239.9",""
"2002","Brindisi","Personspersquarekilometre","218.6",""
"2002","Lecce","Personspersquarekilometre","285.8",""
"2002","Foggia","Personspersquarekilometre","93.0",""
"2002","Bari","Personspersquarekilometre","318.8",""
"2002","Barletta-Andria-Trani","Personspersquarekilometre","249.3",""
"2002","Basilicata","Personspersquarekilometre","61.3",""
"2002","Potenza","Personspersquarekilometre","61.5",""
"2002","Matera","Personspersquarekilometre","61.1",""
"2002","Calabria","Personspersquarekilometre","135.8",""
"2002","Cosenza","Personspersquarekilometre","112.7",""
"2002","Crotone","Personspersquarekilometre","101.8",""
"2002","Catanzaro","Personspersquarekilometre","156.9",""
"2002","ViboValentia","Personspersquarekilometre","150.7",""
"2002","ReggiodiCalabria","Personspersquarekilometre","181.2",""
"2002","Isole","Personspersquarekilometre","133.7",""
"2002","Sicilia","Personspersquarekilometre","195.3",""
"2002","Trapani","Personspersquarekilometre","173.8",""
"2002","Palermo","Personspersquarekilometre","249.6",""
"2002","Messina","Personspersquarekilometre","208.6",""
"2002","Agrigento","Personspersquarekilometre","148.5",""
"2002","Caltanissetta","Personspersquarekilometre","129.9",""
"2002","Enna","Personspersquarekilometre","69.9",""
"2002","Catania","Personspersquarekilometre","300.5",""
"2002","Ragusa","Personspersquarekilometre","183.8",""
"2002","Siracusa","Personspersquarekilometre","189.3",""
"2002","Sardegna","Personspersquarekilometre","68.2",""
"2002","Sassari","Personspersquarekilometre","75.3",""
"2002","Nuoro","Personspersquarekilometre","41.6",""
"2002","Cagliari","Personspersquarekilometre","118.8",""
"2002","Oristano","Personspersquarekilometre","55.1",""
"2002","Olbia-Tempio","Personspersquarekilometre","40.8",""
"2002","Ogliastra","Personspersquarekilometre","31.4",""
"2002","MedioCampidano","Personspersquarekilometre","69.3",""
"2002","Carbonia-Iglesias","Personspersquarekilometre","88.0",""
"2003","Italy","Personspersquarekilometre","194.2",""
"2003","Nord-Ovest","Personspersquarekilometre","267.5",""
"2003","Piemonte","Personspersquarekilometre","170.4",""
"2003","Torino","Personspersquarekilometre","323.7",""
"2003","Vercelli","Personspersquarekilometre","86.8",""
"2003","Biella","Personspersquarekilometre","208.9",""
"2003","Verbano-Cusio-Ossola","Personspersquarekilometre","74.6",""
"2003","Novara","Personspersquarekilometre","269.7",""
"2003","Cuneo","Personspersquarekilometre","82.4",""
"2003","Asti","Personspersquarekilometre","140.0",""
"2003","Alessandria","Personspersquarekilometre","120.6",""
"2003","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","37.3",""
"2003","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","37.3",""
